Trip ID,Taxi ID,Trip Start Timestamp,Trip End Timestamp,Trip Seconds,Trip Miles,Pickup Census Tract,Dropoff Census Tract,Pickup Community Area,Dropoff Community Area,Fare,Tips,Tolls,Extras,Trip Total,Payment Type,Company,Pickup Centroid Latitude,Pickup Centroid Longitude,Pickup Centroid Location,Dropoff Centroid Latitude,Dropoff Centroid Longitude,Dropoff Centroid  Location
f4333086a97a4df7cf548275c4d95e99ab4f0677,a702917bb428f1fa03c3e588e0a461ea1bd90122d1da8cf1d2b5efe553dc5473198e5dfab56df40b7b24ab1704c6b6c2ba62384ba871b49ff9b34bcf68a9ee92,01/01/2023 12:30:00 AM,01/01/2023 01:00:00 AM,1260.0,0.0,17031980000.0,,76.0,,42.0,14.9,0.0,32.0,88.9,Credit Card,Taxi Affiliation Services,41.97907082,-87.903039661,POINT (-87.9030396611 41.9790708201),,,
f74be73f10921482e17b46edd1eb1ebc4473444f,23b9866f90ca40c6f83dad34292294e07e864e5b284a7dafa6f67d060a9b3be73864c1e4cf8d8a7da2b6bbb1935c02f812d38f1556e56be6de4a5b9917507105,01/01/2023 12:30:00 AM,01/01/2023 12:45:00 AM,900.0,0.2,,,8.0,6.0,13.75,0.0,0.0,1.0,14.75,Cash,Taxi Affiliation Services,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.944226601,-87.655998182,POINT (-87.6559981815 41.9442266014)
f7bb6f7417d7d494eb2098821dfe70a39a50523e,91a036e3de3c1f459f2664801ea9388870751ae14e196e5be1caa84093318244f75aad0dbecdb8f5f6d2fb9ceec9c03c57acb5309769a88c68d06a49b157dae8,01/01/2023 12:30:00 AM,01/01/2023 12:45:00 AM,706.0,2.4,,,28.0,28.0,11.0,2.01,0.0,0.0,13.01,Mobile,City Service,41.874005383,-87.66351755,POINT (-87.6635175498 41.874005383),41.874005383,-87.66351755,POINT (-87.6635175498 41.874005383)
fa978f438cb6b90654eceeb1223a76d62d71d76f,005a35095f423d97a46c9015d6602e614addb59fe659b2c47cb11503f74a73ea2b97ccf271355ad364d26956e7de4c7847be8abe99b136d9f899aa61d5985a2d,01/01/2023 12:30:00 AM,01/01/2023 01:00:00 AM,1008.0,1.82,17031833000.0,17031081300.0,28.0,8.0,11.09,2.77,0.0,0.0,13.86,Mobile,Taxicab Insurance Agency Llc,41.88528132,-87.6572332,POINT (-87.6572331997 41.8852813201),41.898331794,-87.620762865,POINT (-87.6207628651 41.8983317935)
fdb9db46a5db69744f2f380e2ea08e848daa1b02,2db2ec3555e44930a5d41596cb7935af41c30c30381672d3dacbddba622be2709acc6d1a40ae60e8c735765cc25983ce4a49e971b2ad6e256f413c5aefcf4606,01/01/2023 12:30:00 AM,01/01/2023 12:30:00 AM,810.0,2.43,17031081700.0,17031071500.0,8.0,7.0,10.5,0.0,0.0,0.0,10.5,Cash,Globe Taxi,41.892042136,-87.63186395,POINT (-87.6318639497 41.8920421365),41.914616286,-87.631717366,POINT (-87.6317173661 41.9146162864)
f793d0dfdd5a8add1d158a3096df9797cf02e98d,045270ae331ab61646c36aaf542de0077e97a5b0294e29048aca8d607fc0425176cde25d838e6de259ff195eef7cd8ce6d62ec6c24c3f82c873b1750a894c74c,01/01/2023 12:30:00 AM,01/01/2023 12:45:00 AM,738.0,2.03,,,32.0,28.0,9.5,0.0,0.0,0.0,9.5,Cash,Flash Cab,41.878865584,-87.625192142,POINT (-87.6251921424 41.8788655841),41.874005383,-87.66351755,POINT (-87.6635175498 41.874005383)
fafc4d175466bd61af806ce293eafe686c452a89,314f48fcaf3556a8f1c5a32b497057bb479a7afded63d262a5bd50d85a12ee308958f096b3a375648d64eee4bf19d6be55358257fd31009f88c04da6cac3d0c8,01/01/2023 12:30:00 AM,01/01/2023 01:00:00 AM,1315.0,14.98,,,76.0,24.0,37.75,6.49,0.0,5.0,49.74,Credit Card,5 Star Taxi,41.980264315,-87.913624596,POINT (-87.913624596 41.9802643146),41.901206994,-87.676355989,POINT (-87.6763559892 41.9012069941)
fcbf629360a71b6fb537264c2120c29c4bcd6531,1c6b94041690354e12d546af933b8311d7980f368e1b52dbdc8347fb7307afbad9db54497d7c2bcb08ca9848947d559bbe53ca6f25edc7f057aa57fae5357cc6,01/01/2023 12:30:00 AM,01/01/2023 12:45:00 AM,781.0,1.83,17031320100.0,17031330100.0,32.0,33.0,11.0,2.67,0.0,0.0,13.67,Mobile,Flash Cab,41.884987192,-87.620992913,POINT (-87.6209929134 41.8849871918),41.859349715,-87.617358006,POINT (-87.6173580061 41.859349715)
4553be71bdef5e5fde40276c78f852c170bd40a6,d1b8521ed4784a33ed7be8ad0a17310131286279504140fd1517dc45a73929267c2abf09d773e863c0f13cdbb5d70462c7de0bbaca3d9dc41fff96c6d7232f9a,01/01/2023 12:45:00 AM,01/01/2023 01:00:00 AM,554.0,3.53,,,,,11.5,0.0,0.0,4.0,15.5,Cash,5 Star Taxi,,,,,,
04998ff5fbbf72e21dd4323a37b3e0cac5a636b5,0a83f5a5d16f62d20fc8c6866fc8cb379efd0d52e69023615ea00de8e3fbeb9a388785c062bc907b5733a012f8a79c19b2459d654ed103a12132c43b2809438b,01/01/2023 12:45:00 AM,01/01/2023 01:00:00 AM,780.0,7.7,,,,,9.25,2.1,0.0,1.0,12.35,Credit Card,Top Cab Affiliation,,,,,,
017f0d91ffb65b3017acbb40fe360a78a2e60a46,f20c9c5845dab1e51799b959d378c102763d4b31d738da7ea1f7fee763a4c830854cf6025fbe42e7c37dddab03ef2cf43bc775bdd6c5a4114d307dbf415728a5,01/01/2023 12:45:00 AM,01/01/2023 12:45:00 AM,121.0,0.63,,,8.0,8.0,4.5,0.0,0.0,0.0,4.5,Cash,Flash Cab,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111)
04fbbee2373535736090ca5ee6208f3500e14e83,015144a752b9107b088245604a99ce2dc0d0bd8bbd37e4a990dd2c62d4d82712a1c639b747cc316b97f5f72bf13d5f678932c077c3f4f6793878f1ef2f1926ed,01/01/2023 12:45:00 AM,01/01/2023 12:45:00 AM,13.0,0.05,,,28.0,28.0,50.0,0.0,0.0,0.0,50.5,Credit Card,Globe Taxi,41.874005383,-87.66351755,POINT (-87.6635175498 41.874005383),41.874005383,-87.66351755,POINT (-87.6635175498 41.874005383)
0251c5608c60449348c0a856d942595cc4784e82,81bd1be68731a1bf332a36acf1b420f6762065de39df8a015d2638e53fd3f64d8c2ae2b5411a302fcff4dfc4949923d811b312cd9d50d904c4203b072baa4e5d,01/01/2023 12:45:00 AM,01/01/2023 01:00:00 AM,745.0,3.2,,,8.0,7.0,11.5,1.95,0.0,1.0,14.95,Mobile,Medallion Leasin,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.922686284,-87.649488729,POINT (-87.6494887289 41.9226862843)
00c9aa520920f5e7e7b7229d5a14fb927c6f747e,41a48c4607a84559d8760d511527018e3da952a7b33a8234bb476e04edbc3a59897c6bf50a68676f05ea3ffd1b5705d8d78e1f6926b530466299e5e15468753e,01/01/2023 12:45:00 AM,01/01/2023 01:15:00 AM,1683.0,13.67,,,5.0,41.0,45.57,10.0,0.0,0.0,55.57,Mobile,City Service,41.947791586,-87.683834942,POINT (-87.6838349425 41.9477915865),41.794090253,-87.592310855,POINT (-87.592310855 41.794090253)
008ad56f323529e685e4a20e1177ffeb6310f590,5f9b8ebe05b8a28245cdc7b2c203aa8997bd86c7d87b05ced10faba715b760bbc484f3cb5f219abad87a2077054c1aeb1fcaacf348d9c9a60a82b0cacf67d00b,01/01/2023 12:45:00 AM,01/01/2023 01:00:00 AM,721.0,0.34,,,6.0,6.0,7.5,0.0,0.0,0.0,7.5,Cash,5 Star Taxi,41.944226601,-87.655998182,POINT (-87.6559981815 41.9442266014),41.944226601,-87.655998182,POINT (-87.6559981815 41.9442266014)
07dc8e9c7ca31ab1e964f16a366dc74cc739b621,931225a382fc38a75212f9d358439aec0d9b50fdaf32ad72ab675712c03e407a9bf99bea5f85136dd82fb3044040ee8854facb01d586e9715aec7dd1ae602d69,01/01/2023 12:45:00 AM,01/01/2023 01:00:00 AM,1277.0,5.17,,,56.0,,18.5,3.0,0.0,7.0,29.0,Credit Card,5 Star Taxi,41.79259236,-87.769615453,POINT (-87.7696154528 41.7925923603),,,
0bca4a24ce31eb44945a6368db4830960ffef1aa,a1b762f1aec578cc84bb53bb095eaf9dffd68e6ad0c27187418462087e8a9568a8d98ced316271f1c63b26edf81376ed74f30eb4869d06bbec089b7698205d61,01/01/2023 12:45:00 AM,01/01/2023 01:00:00 AM,1361.0,0.0,,,24.0,77.0,26.73,6.67,0.0,0.0,33.4,Mobile,Flash Cab,41.901206994,-87.676355989,POINT (-87.6763559892 41.9012069941),41.9867118,-87.663416405,POINT (-87.6634164054 41.9867117999)
0c27a13d8a6629c1ebb505f5192809bf3c0dda51,5cdde36a39ded2651da1686c7813baf589dac6eb873894c8d09897a60426f797790a9733c26060fcfb78ab34d938474c558db546687b5fed582732b2e120567d,01/01/2023 12:45:00 AM,01/01/2023 12:45:00 AM,420.0,0.1,17031320400.0,17031081700.0,32.0,8.0,7.25,0.0,0.0,2.0,9.25,Cash,Taxi Affiliation Services,41.877406123,-87.621971652,POINT (-87.6219716519 41.8774061234),41.892042136,-87.63186395,POINT (-87.6318639497 41.8920421365)
08e35ab9f09edf2d9552920234183ef62b3fe8a0,756721b3418247472431e2bd1022cc8ce0806af1b6b7dfeb3927318f86819fc67bf385b5829a0f13e006d05aed02020e7c1801204414d5eadf17b3e2ce71ce14,01/01/2023 12:45:00 AM,01/01/2023 12:45:00 AM,380.0,1.05,,,8.0,8.0,6.25,0.0,0.0,2.5,8.75,Cash,Medallion Leasin,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111)
0bd85a88117d53d40c30fa474602e1eb1b7c566e,ee065e5c90ac23f7fdfec374dd92bad3bdc8ebbd7c573c976228fc9e7fdb21896c9c8f3e85d82644e1291bee632999882c6826ef27958c3ec77dcb24ea03a858,01/01/2023 12:45:00 AM,01/01/2023 01:00:00 AM,341.0,1.31,,,32.0,33.0,6.5,0.0,0.0,1.0,7.5,Cash,City Service,41.878865584,-87.625192142,POINT (-87.6251921424 41.8788655841),41.857183858,-87.620334624,POINT (-87.6203346241 41.8571838585)
0c797a8fdcee041ff5c102e06d0890840188f197,734d61bf7e7b985895d5a22f736f637dcc9a5575617e2a996cab2e51caeb8660a2b04cb984d3de484c95209b4c488207f8d4ac46ba5501384cf3f81a09ca06dd,01/01/2023 12:45:00 AM,01/01/2023 01:15:00 AM,1549.0,14.59,,,56.0,7.0,37.0,0.0,0.0,8.0,45.0,Cash,City Service,41.79259236,-87.769615453,POINT (-87.7696154528 41.7925923603),41.922686284,-87.649488729,POINT (-87.6494887289 41.9226862843)
094e6e5eec5889fb3be08da32d9338df8ad14a06,32f4851c78cfd5e0e5665b5f3c56bfc6ed6ab31cf2798330452dea6c4117437f54ca608e6f50e5e87be10f40d1123bbef3d1a1ddf38ab8cae36e7089dd238d0b,01/01/2023 12:45:00 AM,01/01/2023 01:00:00 AM,1109.0,1.77,17031081300.0,17031081800.0,8.0,8.0,10.75,0.0,0.0,1.0,11.75,Cash,Blue Ribbon Taxi Association,41.898331794,-87.620762865,POINT (-87.6207628651 41.8983317935),41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595)
08c3ab1efe85e7585c36c0ffbce80579e8e7fb27,c7a0a182e884af18d25c22584df83f14df5b044b900930885d55b2a2a5c0ddb23d2d3eadbb652b2e15b4167609d461a8af488b075a458d2ed19647feac570602,01/01/2023 12:45:00 AM,01/01/2023 01:15:00 AM,1524.0,5.33,,,6.0,32.0,19.4,4.84,0.0,0.0,24.24,Mobile,5 Star Taxi,41.944226601,-87.655998182,POINT (-87.6559981815 41.9442266014),41.878865584,-87.625192142,POINT (-87.6251921424 41.8788655841)
0bf527514a1f288e1e3e0a1937099396cca2e217,eddec198962a7737ebf2d9cbc621da2f8ff2f636499af0be1355e163888b228cd8a43997c0ada5376f46c940c41027448c30b6d63b63a6707e00c121ac104fbc,01/01/2023 12:45:00 AM,01/01/2023 01:30:00 AM,2334.0,6.95,,,8.0,22.0,21.55,5.38,0.0,0.0,26.93,Mobile,City Service,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.92276062,-87.699155343,POINT (-87.6991553432 41.9227606205)
0938908d606a663a49609db9e6548549604ec5e0,c3f8e0b6712bf3ea80e75ddde065b0ed42aa530e8c40cbd1872b2634c41e272499addf7513c052fcfc8b1a6f413a605d7a1148e8a695a014bbeef9281dcef5fb,01/01/2023 12:45:00 AM,01/01/2023 01:00:00 AM,1015.0,1.82,17031320100.0,17031081700.0,32.0,8.0,11.0,2.67,0.0,0.0,13.67,Mobile,City Service,41.884987192,-87.620992913,POINT (-87.6209929134 41.8849871918),41.892042136,-87.63186395,POINT (-87.6318639497 41.8920421365)
1140c0ae74fae8a38adeb4a4a4bbc1981670ebf8,e716392ac5803e1015d2380f86dce19363683809d07094dce7c4c101ef42f223f440b5df136877aef498b51e91189d54ce82c960c99bcce9247f28e9c406cd30,01/01/2023 12:45:00 AM,01/01/2023 01:15:00 AM,1417.0,5.06,,,28.0,6.0,14.36,3.58,0.0,0.0,17.94,Mobile,Medallion Leasin,41.874005383,-87.66351755,POINT (-87.6635175498 41.874005383),41.944226601,-87.655998182,POINT (-87.6559981815 41.9442266014)
13d3e783fbe3e632d6c979222fddfa1ac45ce468,fd6d0bcebb6d873f590748d5f16717d261b8980edd7741499ca73c56d46e0475e8572075bffe4f6dc1a1c7c7d6a327988f80493fcb4303306fe71d370b75a095,01/01/2023 12:45:00 AM,01/01/2023 01:15:00 AM,1912.0,12.28,,,,8.0,31.59,11.83,0.0,0.0,43.42,Mobile,Star North Taxi Management Llc,,,,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111)
10c621f2c89558835a26a37fd9dea50b48ed55c7,27f4e362035594e6144066180cd9f740961885b33231bd0ae10edcf14dd67f25d8298a6ac58216b2859f4bca45e236014b22b70bf771c92c3709ec80ad5b1f8b,01/01/2023 12:45:00 AM,01/01/2023 01:00:00 AM,825.0,2.78,,,6.0,8.0,12.47,2.8,0.0,0.0,15.27,Mobile,Flash Cab,41.944226601,-87.655998182,POINT (-87.6559981815 41.9442266014),41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111)
16f4e82faede4ec276e86955914323e392968270,04c44d1bf8cc741f86f8ccdee5b64b65e5a6631d743450a231aa5efbd6f3cde831cf7b983a65bd9b22563c53f4f0deca843c689ba3db19124a48e6fb05f23b61,01/01/2023 12:45:00 AM,01/01/2023 01:00:00 AM,578.0,2.49,,,8.0,24.0,9.5,3.0,0.0,1.0,14.0,Credit Card,5 Star Taxi,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.901206994,-87.676355989,POINT (-87.6763559892 41.9012069941)
16ae75feee294ed28f34326c8fd7823d5444fac6,8dd990653cc2793d96b80ae45e928afc9a590b21b491eea3f522f42a72a5d323e79997fb7b2aab3486de73e89a4c9ae8e8cc377056b9b0d3de37ab822ce2cf33,01/01/2023 12:45:00 AM,01/01/2023 12:45:00 AM,579.0,5.02,,,33.0,39.0,15.0,0.0,0.0,0.0,15.0,Cash,Sun Taxi,41.857183858,-87.620334624,POINT (-87.6203346241 41.8571838585),41.808916283,-87.596183344,POINT (-87.5961833442 41.8089162826)
13264bdcd55deb41b5430b7adebfe4f06049d31c,84a9489b354cd6dfe99487c12c5c735e40bb1350f645668ae00ec89cc0c22510a043d8461381406b57db35f51c04f215b889e310c6b151caaa0775504ddc4884,01/01/2023 12:45:00 AM,01/01/2023 01:00:00 AM,340.0,1.86,,,7.0,8.0,7.75,3.0,0.0,1.0,12.25,Credit Card,Chicago Independents,41.922686284,-87.649488729,POINT (-87.6494887289 41.9226862843),41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111)
1544e0bed3db90bf03faf889d9f23ce0aa5de8b3,279e6ef4129260b19e953938f5ca14fba369cbd6db1f06b0609470a96544c33bb6543e5edfbd300a3e098960531aee298b798c7d7fbbcd2cbdc5a6ec5c8818c4,01/01/2023 12:45:00 AM,01/01/2023 12:45:00 AM,60.0,0.0,17031081700.0,17031081700.0,8.0,8.0,20.0,4.1,0.0,0.0,24.1,Credit Card,Taxi Affiliation Services,41.892042136,-87.63186395,POINT (-87.6318639497 41.8920421365),41.892042136,-87.63186395,POINT (-87.6318639497 41.8920421365)
1606c80d8fda9b6e4b588a0d967440fd0454a92d,8db2cff2e5d2e3703f612ee4188053f9cfc620a0861b577f4a98460dc0fd9d419a1824188d37bedf3c8f97943fb051acaf9d645e30e56c90c45a966311b17b66,01/01/2023 12:45:00 AM,01/01/2023 01:15:00 AM,1250.0,0.0,,,24.0,3.0,18.94,3.54,0.0,0.0,22.48,Mobile,Flash Cab,41.901206994,-87.676355989,POINT (-87.6763559892 41.9012069941),41.96581197,-87.655878786,POINT (-87.6558787862 41.96581197)
1bd079a4de2676d1e5a89263e84e71867c7afdc4,6b6dc04e7b06da4f1dc50dee727d9ef2d1c2df22a009b44ba04c006d6dc61a1dd90cf2bca0b3e86e383183d495d4e25681dd4dc5e65c952c9614cc1913f95767,01/01/2023 12:45:00 AM,01/01/2023 01:00:00 AM,757.0,3.95,,,32.0,28.0,13.5,10.0,0.0,1.0,25.0,Mobile,Sun Taxi,41.878865584,-87.625192142,POINT (-87.6251921424 41.8788655841),41.874005383,-87.66351755,POINT (-87.6635175498 41.874005383)
18c7eefb6e2febbe14ce1ca63d0ac36b59bc9b2c,52e8915b8a7b8851b341adb6797c3652a198b772561e9e9888d9963de61b796f60653ebdd06f44aa2fad304efb0a53160d6210b2a26fcc64b21932db0d658e32,01/01/2023 12:45:00 AM,01/01/2023 01:00:00 AM,1131.0,0.0,,,77.0,32.0,25.54,6.37,0.0,0.0,31.91,Mobile,Flash Cab,41.9867118,-87.663416405,POINT (-87.6634164054 41.9867117999),41.878865584,-87.625192142,POINT (-87.6251921424 41.8788655841)
1a929756b25c4c3de62e2e9b238bddad86e1b05c,c4a594a1f522860a7f91aca9a3cccbef723a1178f1fde92ea31bdb1fae73aa7b96e17e25603e962dc3081c1368d353502ecb5de1b0f2ad25cc0169aa07310f3d,01/01/2023 12:45:00 AM,01/01/2023 01:00:00 AM,677.0,0.4,17031081500.0,17031081700.0,8.0,8.0,6.5,0.0,0.0,1.0,7.5,Cash,Globe Taxi,41.892507781,-87.626214906,POINT (-87.6262149064 41.8925077809),41.892042136,-87.63186395,POINT (-87.6318639497 41.8920421365)
203d1c8c206fce2bd75cb81c6323f42ca9711ed8,75cf3a53aae5e5858361a7ca64f75d3407dc0a44d7bc42843fd566a614cf1adcb57d543a15db44103c4801f879ceb236261b336079807dbfd2cd7a7775f166dc,01/01/2023 12:45:00 AM,01/01/2023 01:15:00 AM,1469.0,10.97,,,8.0,,29.0,9.15,0.0,1.0,39.65,Credit Card,City Service,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),,,
262cc7f159dc34c54e0361985e0c984cd322abf5,e5e1bb9c3329c0f9bd1f291cb9bbbb016731c148fefca85429f46a6a23eb37223db2c4c23bcefc804a1735cc2aeaf20d84363b9e68edc05c89d81bef73d80eb8,01/01/2023 12:45:00 AM,01/01/2023 12:45:00 AM,182.0,0.84,,,77.0,2.0,5.25,0.0,0.0,0.0,5.25,Cash,Flash Cab,41.9867118,-87.663416405,POINT (-87.6634164054 41.9867117999),42.001571027,-87.695012589,POINT (-87.6950125892 42.001571027)
1fd0b9593c64ddff9ab279ad7ac17c39a7adaad1,83945ee517e9ba09ad34bfac1bb29202f5d90829d500d317566af9b390e0a34fa359f3b02c534a1ae30ab1c17947ba2b4af8cf5d02487ad1ce9ca820d6ecd34d,01/01/2023 12:45:00 AM,01/01/2023 01:00:00 AM,467.0,1.32,,,6.0,6.0,11.0,2.67,0.0,0.0,13.67,Mobile,Sun Taxi,41.944226601,-87.655998182,POINT (-87.6559981815 41.9442266014),41.944226601,-87.655998182,POINT (-87.6559981815 41.9442266014)
26017cee84d6919cea801be508b3474dd8a7f36f,aadc888419e4c76f335befb26014efac1fc8b28e6045bff706ef0b450486967b3a9799e06fdd8dc7c13bcf5351085eb3eb21be2eb5bc2eb0c9bf4070ccd8d1f8,01/01/2023 12:45:00 AM,01/01/2023 01:00:00 AM,838.0,3.51,,,7.0,4.0,15.02,3.75,0.0,0.0,18.77,Mobile,Taxicab Insurance Agency Llc,41.922686284,-87.649488729,POINT (-87.6494887289 41.9226862843),41.975170943,-87.687515515,POINT (-87.6875155152 41.9751709433)
226b037dbffe8d65354799c08d96cfded21e4a7e,ee065e5c90ac23f7fdfec374dd92bad3bdc8ebbd7c573c976228fc9e7fdb21896c9c8f3e85d82644e1291bee632999882c6826ef27958c3ec77dcb24ea03a858,01/01/2023 12:45:00 AM,01/01/2023 12:45:00 AM,220.0,0.73,17031320400.0,17031320600.0,32.0,32.0,5.0,0.0,0.0,1.0,6.0,Cash,City Service,41.877406123,-87.621971652,POINT (-87.6219716519 41.8774061234),41.870607372,-87.622172937,POINT (-87.6221729369 41.8706073724)
22af9e4de9499768bf33a7248407ae57aa5e8764,1061d157b2a98a1b1e7871639b836de5fb521101d08d736af9eaa6700648adb48fb8df7f97970cc6b2a7bd6da5840251530b3cccb10d81a56f3779ba7a1354ba,01/01/2023 12:45:00 AM,01/01/2023 01:00:00 AM,758.0,0.0,,,,,11.0,2.74,0.0,0.0,13.74,Mobile,5 Star Taxi,,,,,,
266955fad9e57ca1be63b816a9e09b828aa83e16,a794ce0e20adbd37537a89f6594db731a9fb48ddf73eb7a4be03f9d3e256c8411cbb0278a7b53219c1781e1cba2c3fef7d7e5ab4161b4c034a46724b41c35d7d,01/01/2023 12:45:00 AM,01/01/2023 01:00:00 AM,829.0,0.0,,,8.0,33.0,12.04,3.01,0.0,0.0,15.05,Mobile,Flash Cab,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.857183858,-87.620334624,POINT (-87.6203346241 41.8571838585)
2d4cbefe061375f4424777afaa546fa5fb069bdc,0f831bff43d83f396f2e4950126c6137dcdb60fb4c8580ffe860203747a83a789b22f2f9e4fbdd0dd8ed8c310366d8935228ddbcadf708fb9691ca5dd1b6c802,01/01/2023 12:45:00 AM,01/01/2023 01:00:00 AM,1214.0,5.22,,,6.0,28.0,17.0,5.25,0.0,0.0,22.75,Credit Card,Sun Taxi,41.944226601,-87.655998182,POINT (-87.6559981815 41.9442266014),41.874005383,-87.66351755,POINT (-87.6635175498 41.874005383)
2c6ed02a45398dd55b34b52ba026f85b3326a47f,cb80f58820478e379627f16b373d5e29ca5343b9307b65cc295f68c372fd25e547f20f8b33062386b410a1e5dfffdb3e8281b1374fc417016344bcc39e5cca24,01/01/2023 12:45:00 AM,01/01/2023 01:00:00 AM,574.0,3.69,,,8.0,6.0,12.25,0.0,0.0,0.0,12.25,Cash,City Service,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.944226601,-87.655998182,POINT (-87.6559981815 41.9442266014)
2ddc541988d947f99fd3b459d4661718005124b4,7274daf07dd4da878465e03ee2f72165d7e044bcde1c2c0c6ae74a0cc1626b8f4bbf895d70b18d522bc2be82dd058ea0a35e9105b3aed6dd912916bd170981d9,01/01/2023 12:45:00 AM,01/01/2023 01:00:00 AM,265.0,0.0,,,7.0,6.0,11.0,2.0,0.0,0.0,13.0,Mobile,Flash Cab,41.922686284,-87.649488729,POINT (-87.6494887289 41.9226862843),41.944226601,-87.655998182,POINT (-87.6559981815 41.9442266014)
2d160c467c1b368806fcf5cdeac358582f2e16e2,77468b80c5f023f972f0f0168281f3c049f245ed26ee12ecabcbba40cfd3693c3dd925891a46dd1be117581548a867498ce150f30af201ded320eb5940e09ec2,01/01/2023 12:45:00 AM,01/01/2023 01:15:00 AM,1454.0,12.97,,,76.0,22.0,34.25,0.0,0.0,5.0,39.25,Cash,Star North Taxi Management Llc,41.980264315,-87.913624596,POINT (-87.913624596 41.9802643146),41.92276062,-87.699155343,POINT (-87.6991553432 41.9227606205)
36bbbf0d269f1fb393b6b1fa81ab4294ff3c6070,84522a85ee58de9e1dfd59459786cf9459b11889128b6ab448b516a63b55658098ecaed02c599c4960d1e188567ddcccff16e4f352c1cc0c9aa8b13c5ca913cd,01/01/2023 12:45:00 AM,01/01/2023 12:45:00 AM,480.0,0.0,,,8.0,32.0,6.75,0.78,0.0,1.0,8.53,Credit Card,Taxi Affiliation Services,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.878865584,-87.625192142,POINT (-87.6251921424 41.8788655841)
37b66aeeb281e498336aa4ed91865fa53d583164,3835dded237bfc6b12d2181ec37148bd8385590f81597f643e6775df78ed87f2624ed43201cf94fdccdad7080da7a78290ff20e3c218834cc073389ebb82fb3c,01/01/2023 12:45:00 AM,01/01/2023 01:00:00 AM,623.0,1.93,,,8.0,32.0,11.0,2.68,0.0,0.0,13.68,Mobile,Blue Ribbon Taxi Association,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.878865584,-87.625192142,POINT (-87.6251921424 41.8788655841)
3b680f0694fbee5a28e1b6e1a6465bbc78093d5d,a5bcdc46762283d695a098e0d5bc202cd0228bab131a5e93e014ce946da3c76dfab16f20943c4aeec1b108a6afae188bfe0a56a6d38f6c8658fb7c1d31282f93,01/01/2023 12:45:00 AM,01/01/2023 01:30:00 AM,1925.0,15.44,,,,7.0,39.5,0.0,0.0,5.0,44.5,Cash,5 Star Taxi,,,,41.922686284,-87.649488729,POINT (-87.6494887289 41.9226862843)
3e8d424ea5809beb239e7736c7f91515ba5bddb2,db337a8ff5c8d3d3e7a3051de3868f279ddaed337f31413e130d031ced523ee2ca32c0d4b71aec6a46bbd9eb0a625902a617e7e5047835e7474373780ff7f4a6,01/01/2023 12:45:00 AM,01/01/2023 01:00:00 AM,553.0,1.11,,,7.0,8.0,11.0,2.0,0.0,0.0,13.0,Mobile,Globe Taxi,41.922686284,-87.649488729,POINT (-87.6494887289 41.9226862843),41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111)
3d07fa5985e4c0b1c154cd60c75119a50cc4e5a2,b2a007b1410c7208af92ef3a97b87c0af4c3e7b49c2b765a39fccd2f06b2f836ed410f8507081389b033082d814a0ee5598e1fa925facbc5c0d20e13b7bc0e5a,01/01/2023 12:45:00 AM,01/01/2023 01:00:00 AM,986.0,4.62,,,24.0,3.0,15.25,0.0,0.0,1.0,16.25,Cash,City Service,41.901206994,-87.676355989,POINT (-87.6763559892 41.9012069941),41.96581197,-87.655878786,POINT (-87.6558787862 41.96581197)
3c3e36f0d4a360d25afe22d63e1245a8556609c6,eead1e2c21b26570411277cb384d3d8d072fc6da913b0617c841cfd3f6cdf40c508395c589a56d12afd2ec4002948fdeb56cb029227274b760200d7c0e2dcb1c,01/01/2023 12:45:00 AM,01/01/2023 01:15:00 AM,1352.0,5.22,,,,24.0,19.06,3.57,0.0,0.0,22.63,Mobile,Flash Cab,,,,41.901206994,-87.676355989,POINT (-87.6763559892 41.9012069941)
3815ace3098e4941fffcef66d631682179d1964c,81092e4881f56106fae845c3ae4492f8b3c3213c33c92074805b52ebc1d357964d7766dbe8560f542415936bf66ca91e70f93c55b29af20b3c827da4b8cfb4f3,01/01/2023 12:45:00 AM,01/01/2023 01:00:00 AM,820.0,1.4,17031081700.0,17031081201.0,8.0,8.0,8.75,0.0,0.0,0.0,8.75,Cash,Taxicab Insurance Agency Llc,41.892042136,-87.63186395,POINT (-87.6318639497 41.8920421365),41.899155613,-87.626210532,POINT (-87.6262105324 41.8991556134)
